SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-15-2017,Condo/Co-op,1310 Q St NW #2,Washington,DC,20009,3000000,3,3.5,Logan Circle,3460,,2017,33,867,330,Sold,,,http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-2/home/113863750,MRIS,DC9936103,N,Y,38.9109439,-77.0302482
PAST SALE,September-26-2017,Single Family Residential,4414 Douglas St NE,Washington,DC,20019,212500,3,1.5,Lily Ponds,1920,10586,1911,22,111,,Sold,,,http://www.redfin.com/DC/Washington/4414-Douglas-St-NE-20019/home/10121835,MRIS,DC10029246,N,Y,38.911186,-76.939652
PAST SALE,,Condo/Co-op,19 Q St NW,Washington,DC,20001,207000,3,1.0,,1090,,1900,,190,,,,,http://www.redfin.com/DC/Washington/19-Q-St-NW-20001/home/9888025,,,N,Y,38.911307,-77.011066
PAST SALE,October-5-2017,Single Family Residential,810 G St SE,Washington,DC,20003,1025000,3,2.0,Capitol Hill,1636,2260,1864,13,627,,Sold,,,http://www.redfin.com/DC/Washington/810-G-St-SE-20003/home/9903745,MRIS,DC10048536,N,Y,38.8814839,-76.994392
PAST SALE,October-10-2017,Single Family Residential,4311 Burns St SE,Washington,DC,20019,430000,3,2.0,Fort Dupont Park,1584,4196,1931,8,271,,Sold,,,http://www.redfin.com/DC/Washington/4311-Burns-St-SE-20019/home/11748848,MRIS,DC9995937,N,Y,38.8722195,-76.9372149
PAST SALE,October-13-2017,Single Family Residential,1130 45th Pl SE,Washington,DC,20019,372500,3,2.0,Fort Dupont Park,1452,5072,1939,5,257,,Sold,,,http://www.redfin.com/DC/Washington/1130-45th-Pl-SE-20019/home/10136559,MRIS,DC10022552,N,Y,38.877397,-76.9353044
PAST SALE,September-22-2017,Condo/Co-op,3031 30th St SE #5,Washington,DC,20020,22000,3,1.0,Randle Heights,1659,,1944,26,13,250,Sold,,,http://www.redfin.com/DC/Washington/3031-30th-St-SE-20020/unit-5/home/12530053,MRIS,DC9947754,N,Y,38.8519524,-76.9654358
PAST SALE,,Single Family Residential,55 46th St NE,Washington,DC,20019,194750,3,1.5,,1024,2563,1956,,190,,,,,http://www.redfin.com/DC/Washington/55-46th-St-NE-20019/home/10123434,,,N,Y,38.8911338,-76.9365722
PAST SALE,,Single Family Residential,2427 Girard Pl NE,Washington,DC,20018,242550,3,1.0,,1368,3750,1905,,177,,,,,http://www.redfin.com/DC/Washington/2427-Girard-Pl-NE-20018/home/10172599,,,N,Y,38.9267156,-76.9714857
PAST SALE,August-18-2017,Single Family Residential,2628 22nd St NE,Washington,DC,20018,470000,3,2.0,Woodridge,1786,2820,1928,61,263,,Sold,,,http://www.redfin.com/DC/Washington/2628-22nd-St-NE-20018/home/10102455,MRIS,DC9962022,N,Y,38.9243573,-76.9744588
PAST SALE,,Condo/Co-op,1329 Independence Ct SE,Washington,DC,20003,979000,3,3.5,,1742,,2004,,562,,,,,http://www.redfin.com/DC/Washington/1329-Independence-Ct-SE-20003/home/10338232,,,N,Y,38.8869829,-76.9869011
PAST SALE,August-31-2017,Condo/Co-op,5422 8th St NW #2,Washington,DC,20011,620000,3,3.0,Petworth,1900,,1912,48,326,221,Sold,,,http://www.redfin.com/DC/Washington/5422-8th-St-NW-20011/unit-2/home/112981149,MRIS,DC9915735,N,Y,38.9559209,-77.024325
PAST SALE,September-12-2017,Single Family Residential,1916 Shepherd St NE,Washington,DC,20018,490000,3,1.5,Michigan Park,1196,5614,1936,36,410,,Sold,,,http://www.redfin.com/DC/Washington/1916-Shepherd-St-NE-20018/home/10101461,MRIS,DC10011626,N,Y,38.9398538,-76.9773491
PAST SALE,August-31-2017,Single Family Residential,435 Oneida Pl NW,Washington,DC,20011,520000,3,1.5,Brightwood,1772,3740,1930,48,293,,Sold,,,http://www.redfin.com/DC/Washington/435-Oneida-Pl-NW-20011/home/10062047,MRIS,DC9779130,N,Y,38.9621897,-77.0195396
PAST SALE,,Condo/Co-op,910 Hamilton St NW,Washington,DC,20011,290000,3,1.5,,1336,,1923,,217,,,,,http://www.redfin.com/DC/Washington/910-Hamilton-St-NW-20011/home/10040091,,,N,Y,38.952673,-77.026318
PAST SALE,,Single Family Residential,1505 Saratoga Ave NE,Washington,DC,20018,439000,3,2.5,,1602,3801,1939,,274,,,,,http://www.redfin.com/DC/Washington/1505-Saratoga-Ave-NE-20018/home/10099023,,,N,Y,38.924333,-76.9833406
PAST SALE,,Condo/Co-op,1223 W St NW,Washington,DC,20009,490000,3,1.0,,1496,,1890,,328,,,,,http://www.redfin.com/DC/Washington/1223-W-St-NW-20009/home/9873403,,,N,Y,38.919391,-77.029058
PAST SALE,August-31-2017,Single Family Residential,3415 Porter St NW,Washington,DC,20016,956750,3,1.5,Cleveland Park,1680,3873,1921,48,569,,Sold,,,http://www.redfin.com/DC/Washington/3415-Porter-St-NW-20016/home/9984722,MRIS,DC9969332,N,Y,38.9375267,-77.0669545
PAST SALE,September-22-2017,Condo/Co-op,1201 Kenyon St NW #4,Washington,DC,20010,1050000,3,3.0,Columbia Heights,2125,,1901,26,494,244,Sold,,,http://www.redfin.com/DC/Washington/1201-Kenyon-St-NW-20010/unit-4/home/123225133,MRIS,DC9995635,N,Y,38.929951,-77.028232
PAST SALE,,Condo/Co-op,739 Delaware Ave SW #189,Washington,DC,20024,669500,3,2.5,,1728,,1961,,387,,,,,http://www.redfin.com/DC/Washington/739-Delaware-Ave-SW-20024/unit-189/home/9885594,,,N,Y,38.8803111,-77.0131172
PAST SALE,,Condo/Co-op,3016 Sherman Ave NW,Washington,DC,20001,418847,3,1.0,,1362,,1912,,308,,,,,http://www.redfin.com/DC/Washington/3016-Sherman-Ave-NW-20001/home/10029428,,,N,Y,38.9282997,-77.026426
PAST SALE,,Condo/Co-op,742 Princeton Pl NW,Washington,DC,20010,520000,3,1.0,,1440,,1923,,361,,,,,http://www.redfin.com/DC/Washington/742-Princeton-Pl-NW-20010/home/10042423,,,N,Y,38.935205,-77.022436
PAST SALE,September-15-2017,Single Family Residential,5423 8th St NW,Washington,DC,20011,520000,3,2.0,Petworth,1500,2313,1905,33,347,,Sold,,,http://www.redfin.com/DC/Washington/5423-8th-St-NW-20011/home/10052198,MRIS,DC9986626,N,Y,38.9560463,-77.0237987
PAST SALE,August-31-2017,Single Family Residential,3011 20th St NE,Washington,DC,20018,550000,3,2.0,Woodridge,1056,4463,1913,48,521,,Sold,,,http://www.redfin.com/DC/Washington/3011-20th-St-NE-20018/home/10307333,MRIS,DC10009825,N,Y,38.92854,-76.975832
PAST SALE,September-11-2017,Condo/Co-op,1310 Q St NW #3,Washington,DC,20009,2395000,3,3.5,Logan Circle,2570,,2017,37,932,247,Sold,,,http://www.redfin.com/DC/Washington/1310-Q-St-NW-20009/unit-3/home/113899373,MRIS,DC9944325,N,Y,38.9109439,-77.0302482
PAST SALE,September-1-2017,Single Family Residential,1603 Newton St NE,Washington,DC,20018,632500,3,2.5,Brookland,1326,6750,1925,47,477,,Sold,,,http://www.redfin.com/DC/Washington/1603-Newton-St-NE-20018/home/10099780,MRIS,DC9992069,N,Y,38.9337456,-76.9823449
PAST SALE,August-31-2017,Single Family Residential,6208 32nd St NW,Washington,DC,20015,769000,3,1.5,Chevy Chase,1520,2585,1938,48,506,,Sold,,,http://www.redfin.com/DC/Washington/6208-32nd-St-NW-20015/home/9980224,MRIS,DC9973377,N,Y,38.971716,-77.0641092
PAST SALE,August-30-2017,Single Family Residential,4234 47th St NW,Washington,DC,20016,1025000,3,2.5,American University Park,1599,3993,1939,49,641,,Sold,,,http://www.redfin.com/DC/Washington/4234-47th-St-NW-20016/home/9947287,MRIS,DC9984985,N,Y,38.944201,-77.092977
PAST SALE,September-1-2017,Single Family Residential,4330 46th St NW,Washington,DC,20016,1089000,3,3.5,American University Park,1696,4000,1940,47,642,,Sold,,,http://www.redfin.com/DC/Washington/4330-46th-St-NW-20016/home/9948068,MRIS,DC10003647,N,Y,38.9458875,-77.0909434
PAST SALE,July-21-2017,Single Family Residential,4509 Edson Pl NE,Washington,DC,20019,410000,3,3.0,Deanwood,1400,5800,1914,89,293,,Sold,,,http://www.redfin.com/DC/Washington/4509-Edson-Pl-NE-20019/home/10122746,MRIS,DC9973967,N,Y,38.8965755,-76.9368329
PAST SALE,July-27-2017,Single Family Residential,331 Peabody St NE,Washington,DC,20011,474900,3,2.0,Riggs Park,1216,2250,1948,83,391,,Sold,,,http://www.redfin.com/DC/Washington/331-Peabody-St-NE-20011/home/10080032,MRIS,DC9976916,N,Y,38.9625024,-77.0013777
PAST SALE,,Single Family Residential,6323 7th St NW,Washington,DC,20011,128228,3,1.0,,1342,2534,1925,,96,,,,,http://www.redfin.com/DC/Washington/6323-7th-St-NW-20011/home/10055151,,,N,Y,38.9671335,-77.0222306
PAST SALE,,Single Family Residential,5505 1st St NW,Washington,DC,20011,1000000,3,2.0,,1347,5750,1925,,742,,,,,http://www.redfin.com/DC/Washington/5505-1st-St-NW-20011/home/10069035,,,N,Y,38.956924,-77.0113569
PAST SALE,August-4-2017,Single Family Residential,1615 Webster St NE,Washington,DC,20017,520000,3,2.0,Michigan Park,1407,5003,1941,75,370,,Sold,,,http://www.redfin.com/DC/Washington/1615-Webster-St-NE-20017/home/10100346,MRIS,DC9861197,N,Y,38.9440737,-76.9828222
PAST SALE,July-21-2017,Condo/Co-op,1820 Independence Ave SE #2,Washington,DC,20003,720000,3,2.5,Old City #1,1800,,1938,89,400,301,Sold,,,http://www.redfin.com/DC/Washington/1820-Independence-Ave-SE-20003/unit-2/home/58121463,MRIS,DC9970028,N,Y,38.8878094,-76.9781185
PAST SALE,,Condo/Co-op,3123 Cherry Rd NE #33,Washington,DC,20018,270000,3,2.5,,1920,,1979,,141,,,,,http://www.redfin.com/DC/Washington/3123-Cherry-Rd-NE-20018/unit-33/home/10107962,,,N,Y,38.9269168,-76.9611719
PAST SALE,July-24-2017,Single Family Residential,1409 Franklin St NE,Washington,DC,20018,675000,3,3.0,Brookland,2734,4217,1938,86,247,,Sold,,,http://www.redfin.com/DC/Washington/1409-Franklin-St-NE-20018/home/10093967,MRIS,DC9916685,N,Y,38.9255176,-76.9852044
PAST SALE,,Condo/Co-op,1203 Linden Pl NE,Washington,DC,20002,399999,3,1.0,,1192,,1900,,336,,,,,http://www.redfin.com/DC/Washington/1203-Linden-Pl-NE-20002/home/9910022,,,N,Y,38.8994205,-76.9897939
PAST SALE,July-31-2017,Single Family Residential,6605 32nd St NW,Washington,DC,20015,960000,3,2.5,Chevy Chase,1564,9353,1937,79,614,,Sold,,,http://www.redfin.com/DC/Washington/6605-32nd-St-NW-20015/home/9995401,MRIS,DC9978126,N,Y,38.9746713,-77.0603715
PAST SALE,July-28-2017,Single Family Residential,3304 Mckinley St NW,Washington,DC,20015,900000,3,2.0,Chevy Chase,1622,5200,1924,82,555,,Sold,,,http://www.redfin.com/DC/Washington/3304-McKinley-St-NW-20015/home/9979984,MRIS,DC9971903,N,Y,38.9647083,-77.0668968
PAST SALE,July-28-2017,Condo/Co-op,1201 Kenyon St NW #5,Washington,DC,20010,1300000,3,3.5,Columbia Heights,3061,,2017,82,425,290,Sold,,,http://www.redfin.com/DC/Washington/1201-Kenyon-St-NW-20010/unit-5/home/113814649,MRIS,DC9962484,N,Y,38.929951,-77.028232
PAST SALE,October-13-2017,Single Family Residential,5204 Macarthur Blvd NW,Washington,DC,20016,899000,3,2.0,Palisades,1584,3000,1940,5,568,,Sold,,,http://www.redfin.com/DC/Washington/5204-MacArthur-Blvd-NW-20016/home/9942142,MRIS,DC9999736,N,Y,38.9263195,-77.1032555
PAST SALE,,Single Family Residential,5835 Sherier Pl NW,Washington,DC,20016,945300,3,2.5,,1520,5750,1923,,622,,,,,http://www.redfin.com/DC/Washington/5835-Sherier-Pl-NW-20016/home/9944751,,,N,Y,38.935323,-77.112344
PAST SALE,July-21-2017,Condo/Co-op,3532 13th St NW #1,Washington,DC,20010,735000,3,2.5,Columbia Heights,2350,,1909,89,313,250,Sold,,,http://www.redfin.com/DC/Washington/3532-13th-St-NW-20010/unit-1/home/55188138,MRIS,DC9977871,N,Y,38.9332361,-77.0299673
PAST SALE,,Condo/Co-op,210 Newcomb St SE,Washington,DC,20032,225000,3,1.5,,1278,,1977,,176,,,,,http://www.redfin.com/DC/Washington/210-Newcomb-St-SE-20032/home/10166507,,,N,Y,38.8490257,-77.0052025
PAST SALE,,Single Family Residential,1323 Webster St NE,Washington,DC,20017,370000,3,1.5,,1260,4550,1938,,294,,,,,http://www.redfin.com/DC/Washington/1323-Webster-St-NE-20017/home/10092616,,,N,Y,38.944054,-76.987028
PAST SALE,July-21-2017,Single Family Residential,3208 Highwood Dr SE,Washington,DC,20020,447000,3,1.5,Hill Crest,1088,5000,1964,89,411,,Sold,,,http://www.redfin.com/DC/Washington/3208-Highwood-Dr-SE-20020/home/10145658,MRIS,DC9966351,N,Y,38.8732967,-76.9603819
PAST SALE,,Condo/Co-op,2724 12th St NE Unit 2,Washington,DC,20018,347300,3,3.0,,1253,,2016,,277,,,,,http://www.redfin.com/DC/Washington/2724-12th-St-NE-20018/unit-2/home/113746429,,,N,Y,38.925137,-76.990745
PAST SALE,August-31-2017,Single Family Residential,718 Alabama Ave SE,Washington,DC,20032,261000,3,1.0,Congress Heights,2188,2500,1916,48,119,,Sold,,,http://www.redfin.com/DC/Washington/718-Alabama-Ave-SE-20032/home/10164574,MRIS,DC10022888,N,Y,38.8437945,-76.9950001
PAST SALE,,Single Family Residential,5621 B St SE,Washington,DC,20019,285000,3,2.0,,896,1837,1950,,318,,,,,http://www.redfin.com/DC/Washington/5621-B-St-SE-20019/home/10133484,,,N,Y,38.885058,-76.919931
PAST SALE,,Condo/Co-op,2517 Benning Rd NE,Washington,DC,20002,300000,3,2.0,,1088,,1939,,276,,,,,http://www.redfin.com/DC/Washington/2517-Benning-Rd-NE-20002/home/10113035,,,N,Y,38.8976117,-76.9707476
PAST SALE,August-21-2017,Single Family Residential,5321 Macomb St NW,Washington,DC,20016,907000,3,2.0,Palisades,1166,6250,1915,58,778,,Sold,,,http://www.redfin.com/DC/Washington/5321-Macomb-St-NW-20016/home/9944535,MRIS,DC10037714,N,Y,38.931224,-77.1089006
PAST SALE,,Single Family Residential,609 Nicholson St NW,Washington,DC,20011,565000,3,3.0,,1720,4074,1931,,328,,,,,http://www.redfin.com/DC/Washington/609-Nicholson-St-NW-20011/home/10056261,,,N,Y,38.9603862,-77.0216552
PAST SALE,August-22-2017,Single Family Residential,1348 Newton St NE,Washington,DC,20017,732500,3,2.0,Brookland,1380,3750,1929,57,531,,Sold,,,http://www.redfin.com/DC/Washington/1348-Newton-St-NE-20017/home/10092034,MRIS,DC9988747,N,Y,38.9339349,-76.987227
PAST SALE,,Condo/Co-op,3135 Apple Rd NE #4,Washington,DC,20018,267020,3,2.5,,1881,,1978,,142,,,,,http://www.redfin.com/DC/Washington/3135-Apple-Rd-NE-20018/unit-4/home/10107508,,,N,Y,38.9249196,-76.9628666
PAST SALE,August-19-2017,Single Family Residential,6622 13th Pl NW,Washington,DC,20012,645000,3,3.5,Brightwood,1756,5481,1947,60,367,,Sold,,,http://www.redfin.com/DC/Washington/6622-13th-Pl-NW-20012/home/10036439,MRIS,DC9985415,N,Y,38.9707286,-77.0287255
