SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Townhouse,18 Gallatin St NW,Washington,DC,20011,649500,3,3.0,,1387,1710,1938,,468,,,,,http://www.redfin.com/DC/Washington/18-Gallatin-St-NW-20011/home/10070140,,,N,Y,38.9521689,-77.0097697
PAST SALE,September-22-2017,Townhouse,1319 Spring Rd NW,Washington,DC,20010,635000,3,1.5,Columbia Heights,1536,2918,1919,27,413,,Sold,,,http://www.redfin.com/DC/Washington/1319-Spring-Rd-NW-20010/home/10026133,MRIS,DC9984888,N,Y,38.936901,-77.030593
PAST SALE,October-6-2017,Townhouse,1522 Allison St NW,Washington,DC,20011,875000,3,3.5,16th Street Heights,2864,1576,1926,13,306,,Sold,,,http://www.redfin.com/DC/Washington/1522-Allison-St-NW-20011/home/10016606,MRIS,DC10031208,N,Y,38.944829,-77.03569
PAST SALE,,Townhouse,1954 Valley Ter SE,Washington,DC,20032,311000,3,2.5,,1400,1929,1978,,222,,,,,http://www.redfin.com/DC/Washington/1954-Valley-Ter-SE-20032/home/10162503,,,N,Y,38.8415588,-76.975858
PAST SALE,September-21-2017,Townhouse,1517 26th St NW,Washington,DC,20007,1653000,3,3.0,Georgetown,2100,1380,1953,28,787,,Sold,,,http://www.redfin.com/DC/Washington/1517-26th-St-NW-20007/home/9928525,MRIS,DC9999373,N,Y,38.9098631,-77.0545644
PAST SALE,September-18-2017,Townhouse,3620 Norton Pl NW,Washington,DC,20016,1067500,3,3.5,Cleveland Park,2450,1995,1925,31,436,,Sold,,,http://www.redfin.com/DC/Washington/3620-Norton-Pl-NW-20016/home/9973579,MRIS,DC10017433,N,Y,38.935342,-77.071962
PAST SALE,August-18-2017,Townhouse,619 A St SE,Washington,DC,20003,1100000,3,2.5,Capitol Hill,1752,1370,1875,62,628,,Sold,,,http://www.redfin.com/DC/Washington/619-A-St-SE-20003/home/9899942,MRIS,DC9997464,N,Y,38.888446,-76.997648
PAST SALE,August-29-2017,Townhouse,45 Bates St NW,Washington,DC,20001,577000,3,2.0,Old City #2,1930,1482,1924,51,299,,Sold,,,http://www.redfin.com/DC/Washington/45-Bates-St-NW-20001/home/9888318,MRIS,DC9798637,N,Y,38.910561,-77.010642
PAST SALE,September-8-2017,Townhouse,1530 1st St NW,Washington,DC,20001,600000,3,1.0,Truxton Circle-bloomingdale,1514,1150,1907,41,396,,Sold,,,http://www.redfin.com/DC/Washington/1530-1st-St-NW-20001/home/9887241,MRIS,DC9972190,N,Y,38.9105648,-77.0124219
PAST SALE,August-31-2017,Townhouse,407 Kentucky Ave SE,Washington,DC,20003,824000,3,2.5,Old City #1,1688,882,1905,49,488,,Sold,,,http://www.redfin.com/DC/Washington/407-Kentucky-Ave-SE-20003/home/9914976,MRIS,DC9942362,N,Y,38.8833558,-76.9852188
PAST SALE,October-5-2017,Townhouse,1504 13th St NW,Washington,DC,20005,1795000,3,3.5,Logan Circle,2450,1584,1910,14,733,,Sold,,,http://www.redfin.com/DC/Washington/1504-13th-St-NW-20005/home/9872390,MRIS,DC10074347,N,Y,38.9107003,-77.0298729
PAST SALE,October-6-2017,Townhouse,1314 Massachusetts Ave SE,Washington,DC,20003,1250000,3,3.0,Capitol Hill,2168,1947,1913,13,577,,Sold,,,http://www.redfin.com/DC/Washington/1314-Massachusetts-Ave-SE-20003/home/9914276,MRIS,DC10056369,N,Y,38.8891247,-76.9876556
PAST SALE,October-16-2017,Townhouse,130 13th St SE,Washington,DC,20003,1150000,3,2.5,Capitol Hill,2408,1620,1915,3,478,,Sold,,,http://www.redfin.com/DC/Washington/130-13th-St-SE-20003/home/9914472,MRIS,DC10067569,N,Y,38.8883826,-76.9880278
PAST SALE,October-16-2017,Townhouse,1823 Massachusetts Ave SE,Washington,DC,20003,800000,3,3.5,Old City #1,1954,1330,1928,3,409,,Sold,,,http://www.redfin.com/DC/Washington/1823-Massachusetts-Ave-SE-20003/home/9922469,MRIS,DC10055753,N,Y,38.884554,-76.978236
PAST SALE,October-12-2017,Townhouse,239 8th St SE,Washington,DC,20003,1350000,3,2.5,Capitol Hill,2321,2380,1900,7,582,,Sold,,,http://www.redfin.com/DC/Washington/239-8th-St-SE-20003/home/9901853,MRIS,DC10055209,N,Y,38.886334,-76.995354
PAST SALE,,Single Family Residential,1622 Lamont St NW,Washington,DC,20010,750000,,,,2781,1493,1913,,270,,,,,http://www.redfin.com/DC/Washington/1622-Lamont-St-NW-20010/home/10007681,,,N,Y,38.9307341,-77.0376023
PAST SALE,October-13-2017,Townhouse,819 D St NE #19,Washington,DC,20002,895000,3,2.5,The Sanctuary,1700,,2017,6,526,514,Sold,,,http://www.redfin.com/DC/Washington/819-D-St-NE-20002/unit-19/home/112307805,MRIS,DC10020933,N,Y,38.8945853,-76.9940682
PAST SALE,September-29-2017,Townhouse,5346 43rd St NW,Washington,DC,20015,1140000,3,2.5,Chevy Chase,3050,1166,1999,20,374,321,Sold,,,http://www.redfin.com/DC/Washington/5346-43rd-St-NW-20015/home/9957243,MRIS,DC9982257,N,Y,38.960439,-77.083909
PAST SALE,October-6-2017,Townhouse,624 4th Pl SW,Washington,DC,20024,1020000,3,2.5,Sw/waterfront,2516,1440,1968,13,405,67,Sold,,,http://www.redfin.com/DC/Washington/624-4th-Pl-SW-20024/home/9879982,MRIS,DC9995355,N,Y,38.8816842,-77.0185899
PAST SALE,September-19-2017,Townhouse,3920 Illinois Ave NW,Washington,DC,20011,785000,3,3.0,Petworth,1554,1702,1919,30,505,,Sold,,,http://www.redfin.com/DC/Washington/3920-Illinois-Ave-NW-20011/home/10059574,MRIS,DC9930270,N,Y,38.93939,-77.01736
PAST SALE,September-20-2017,Townhouse,3011 Dumbarton St NW,Washington,DC,20007,1695000,3,2.5,Georgetown,1698,1177,1900,29,998,,Sold,,,http://www.redfin.com/DC/Washington/3011-Dumbarton-St-NW-20007/home/9927230,MRIS,DC9976130,N,Y,38.9078514,-77.0597347
PAST SALE,,Townhouse,152 U St NW,Washington,DC,20001,1100000,3,1.5,,1840,1419,1900,,598,,,,,http://www.redfin.com/DC/Washington/152-U-St-NW-20001/home/10048636,,,N,Y,38.9167569,-77.0137869
