"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","ADDRESS","CITY","STATE","ZIP","PRICE","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","URL..SEE.http...www.redfin.com.buy.a.home.comparative.market.analysis.FOR.INFO.ON.PRICING.","SOURCE","MLS.","LATITUDE","LONGITUDE","dist"
"90","PAST SALE",2017-07-21,"Condo/Co-op","1121 24th St NW #201","Washington","DC",20037,279900,0,1,"Central",390,NA,1940,89,718,178,"http://www.redfin.com/DC/Washington/1121-24th-St-NW-20037/unit-201/home/22655483","MRIS","DC9975650",38.9044009,-77.0512725,0.227242168925928
"91","PAST SALE",2017-08-04,"Condo/Co-op","300 M St SW Unit N102","Washington","DC",20024,220000,0,1,"Rla (sw)",461,NA,1967,75,477,411,"http://www.redfin.com/DC/Washington/300-M-St-SW-20024/unit-N102/home/9886562","MRIS","DC9971569",38.8761342,-77.0164878,0.0485816030432221
"92","PAST SALE",2017-07-31,"Condo/Co-op","2801 New Mexico Ave NW Unit C-20","Washington","DC",20007,28000,0,0.5,"Observatory Circle",150,NA,1968,79,187,50,"http://www.redfin.com/DC/Washington/2801-New-Mexico-Ave-NW-20007/unit-C-20/home/143060261","MRIS","DC10019887",38.9267359,-77.0805026,1.33196049976155
"93","PAST SALE",2017-07-25,"Condo/Co-op","5315 Connecticut Ave NW #509","Washington","DC",20015,205000,0,1,"Chevy Chase",326,NA,1955,85,629,249,"http://www.redfin.com/DC/Washington/5315-Connecticut-Ave-NW-20015/unit-509/home/9971392","MRIS","DC9973044",38.9599573,-77.0723167,0.723311607509089
"94","PAST SALE",2017-08-31,"Condo/Co-op","1311 Delaware Ave SW Unit S-748","Washington","DC",20024,149900,0,1,"Southwest Waterfront",450,NA,1962,48,333,534,"http://www.redfin.com/DC/Washington/1311-Delaware-Ave-SW-20024/unit-S-748/home/134266150","MRIS","DC9989379",38.8739553,-77.0155098,0.202976147902019
"95","PAST SALE",2017-09-20,"Condo/Co-op","800 4th St SW Unit N-703","Washington","DC",20024,271500,0,1,"Sw Waterfront",486,NA,1959,28,559,324,"http://www.redfin.com/DC/Washington/800-4th-St-SW-20024/unit-N-703/home/143092562","MRIS","DC10023073",38.8802745,-77.017125,0.242754503196039
"96","PAST SALE",2017-09-27,"Condo/Co-op","631 D St NW #638","Washington","DC",20004,335000,0,1,"Penn Quarter",540,NA,2004,21,620,423,"http://www.redfin.com/DC/Washington/631-D-St-NW-20004/unit-638/home/10342615","MRIS","DC10015818",38.8953272,-77.0210685,0.0983097763316582
"97","PAST SALE",2017-09-26,"Condo/Co-op","649 C St SE #105","Washington","DC",20003,341500,0,1,"Capitol Hill",473,NA,1986,22,722,238,"http://www.redfin.com/DC/Washington/649-C-St-SE-20003/unit-105/home/9900274","MRIS","DC9950483",38.8857054,-76.9968702,0.115607808014185
"98","PAST SALE",2017-09-01,"Condo/Co-op","520 N St SW Unit S227","Washington","DC",20024,175000,0,1,"Harbour Square",561,NA,1965,47,312,622,"http://www.redfin.com/DC/Washington/520-N-St-SW-20024/unit-S-227/home/79056227","MRIS","DC9991699",38.8743973,-77.0187172,0.212010877201364
"99","PAST SALE",2017-09-11,"Condo/Co-op","1701 16th St NW #204","Washington","DC",20009,179888,0,1,"Dupont Circle",320,NA,1920,37,562,439,"http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-204/home/12075525","MRIS","DC9896399",38.9130203,-77.036064,0.470198635361924
"100","PAST SALE",2017-09-01,"Condo/Co-op","530 N SW Unit S310","Washington","DC",20024,210000,0,1,"Harbour Square",564,NA,1965,47,372,596,"http://www.redfin.com/DC/Washington/530-N-St-SW-20024/unit-S310/home/114026415","MRIS","DC9959225",38.8746524,-77.0191624,0.21477586516307
"101","PAST SALE",2017-08-31,"Condo/Co-op","350 G St SW Unit N-403","Washington","DC",20024,260000,0,1,"Rla (sw)",499,NA,2004,48,521,224,"http://www.redfin.com/DC/Washington/350-G-St-SW-20024/unit-N403/home/10193845","MRIS","DC9940362",38.8807663,-77.0165581,0.268511182132869
"102","PAST SALE",2017-09-22,"Condo/Co-op","430 Irving St NW #203","Washington","DC",20010,175000,0,1,"Columbia Heights",252,NA,1942,26,694,151,"http://www.redfin.com/DC/Washington/430-Irving-St-NW-20010/unit-203/home/12530181","MRIS","DC10026305",38.9292095,-77.0188531,0.640163369398084
"103","PAST SALE",NA,"Condo/Co-op","2337 Champlain St NW Unit 9","Washington","DC",20009,114200,0,1,"",391,NA,2016,NA,292,NA,"http://www.redfin.com/DC/Washington/2337-Champlain-St-NW-20009/unit-9/home/113745916","","",38.921507,-77.040964,0.653731905270627
"104","PAST SALE",2017-09-18,"Condo/Co-op","1440 N St NW #410","Washington","DC",20005,215000,0,1,"Old City #2",421,NA,1964,30,511,420,"http://www.redfin.com/DC/Washington/1440-N-St-NW-20005/unit-410/home/9871066","MRIS","DC10070986",38.9070428,-77.0336369,0.410358995866893
"105","PAST SALE",2017-09-22,"Condo/Co-op","1718 P St NW Unit L1","Washington","DC",20036,270000,0,1,"Dupont",436,NA,1968,26,619,478,"http://www.redfin.com/DC/Washington/1718-P-St-NW-20036/unit-L1/home/9862455","MRIS","DC10028371",38.9093943,-77.0392914,0.32249327489336
"106","PAST SALE",NA,"Condo/Co-op","1301 20th St NW Apt 116","Washington","DC",20036,200000,0,1,"",467,NA,1973,NA,428,NA,"http://www.redfin.com/DC/Washington/1301-20th-St-NW-20036/unit-116/home/9059951","","",38.9075853,-77.0445591,0.239415530782761
"107","PAST SALE",2017-08-31,"Condo/Co-op","555 Massachusetts Ave NW #502","Washington","DC",20001,310000,0,1,"Old City #2",460,NA,2005,48,674,265,"http://www.redfin.com/DC/Washington/555-Massachusetts-Ave-NW-20001/unit-502/home/10347862","MRIS","DC9968193",38.9017582,-77.0194236,0.152860970332694
"108","PAST SALE",2017-09-01,"Condo/Co-op","1615 Q St NW #1210","Washington","DC",20009,320000,0,1,"Old City #2",401,NA,1895,47,798,315,"http://www.redfin.com/DC/Washington/1615-Q-St-NW-20009/unit-1210/home/9866336","MRIS","DC10019354",38.9113588,-77.0373711,0.405793927757842
"109","PAST SALE",2017-08-31,"Condo/Co-op","3101 New Mexico Ave NW #805","Washington","DC",20016,210000,0,1,"Wesley Heights",585,NA,1979,48,359,414,"http://www.redfin.com/DC/Washington/3101-New-Mexico-Ave-NW-20016/unit-805/home/9954728","MRIS","DC9992689",38.9325798,-77.0848915,1.11972210313895
"110","PAST SALE",2017-08-29,"Condo/Co-op","1 Scott Cir NW #514","Washington","DC",20036,202500,0,1,"Dupont",400,NA,1941,50,506,461,"http://www.redfin.com/DC/Washington/1-Scott-Cir-NW-20036/unit-514/home/9868931","MRIS","DC9937328",38.9077561,-77.035982,0.380640634839547
"111","PAST SALE",NA,"Condo/Co-op","3000 7th St NE Apt 121","Washington","DC",20017,150000,0,1,"",354,NA,1967,NA,424,NA,"http://www.redfin.com/DC/Washington/3000-7th-St-NE-20017/unit-121/home/10076573","","",38.9278553,-76.9963847,0.425735077966208
"112","PAST SALE",2017-08-02,"Condo/Co-op","1701 16th St NW #614","Washington","DC",20009,249000,0,1,"Old City #2",328,NA,1920,77,759,518,"http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-614/home/39582135","MRIS","DC9976583",38.9130203,-77.036064,0.470198635361924
"113","PAST SALE",2017-08-03,"Condo/Co-op","2710 Macomb St NW #111","Washington","DC",20008,227500,0,1,"Forest Hills",398,NA,1960,76,572,400,"http://www.redfin.com/DC/Washington/2710-Macomb-St-NW-20008/unit-111/home/9989587","MRIS","DC9985065",38.9333248,-77.0554879,0.258152653733224
"114","PAST SALE",2017-10-10,"Condo/Co-op","3900 Cathedral Ave NW Unit 513-A","Washington","DC",20016,216000,0,1,"Observatory Circle",580,NA,1931,8,372,488,"http://www.redfin.com/DC/Washington/3900-Cathedral-Ave-NW-20016/unit-513-A/home/40389215","MRIS","DC10027946",38.9290548,-77.0781349,1.14575270661514
"115","PAST SALE",2017-07-26,"Condo/Co-op","1736 Willard St NW #505","Washington","DC",20009,321000,0,1,"Dupont",450,NA,1890,84,713,273,"http://www.redfin.com/DC/Washington/1736-Willard-St-NW-20009/unit-505/home/9857940","MRIS","DC9979813",38.9161123,-77.0398796,0.443010387915172
"116","PAST SALE",2017-07-21,"Condo/Co-op","3100 Connecticut Ave NW #219","Washington","DC",20008,248000,0,1,"Garfield",504,NA,1923,89,492,299,"http://www.redfin.com/DC/Washington/3100-Connecticut-Ave-NW-20008/unit-219/home/9986986","MRIS","DC9959515",38.9307363,-77.0563097,0.367099816485051
"117","PAST SALE",2017-09-15,"Condo/Co-op","520 N St SW Unit S-112","Washington","DC",20024,242900,0,1,"Rla (sw)",565,NA,1966,33,430,576,"http://www.redfin.com/DC/Washington/520-N-St-SW-20024/unit-S-112/home/40119246","MRIS","DC9995224",38.8743973,-77.0187172,0.212010877201364
"118","PAST SALE",2017-08-22,"Condo/Co-op","2800 Wisconsin Ave NW #310","Washington","DC",20007,174900,0,1,"Observatory Circle",464,NA,1964,57,377,425,"http://www.redfin.com/DC/Washington/2800-Wisconsin-Ave-NW-20007/unit-310/home/9974278","MRIS","DC9979524",38.9264399,-77.0735292,1.03236462573907
"119","PAST SALE",2017-09-22,"Condo/Co-op","1101 L St NW #510","Washington","DC",20005,271000,0,1,"Old City #2",428,NA,1926,26,633,300,"http://www.redfin.com/DC/Washington/1101-L-St-NW-20005/unit-510/home/9876072","MRIS","DC10025087",38.9042969,-77.0272973,0.303150419513792
"120","PAST SALE",2017-08-17,"Condo/Co-op","2800 Wisconsin Ave NW #805","Washington","DC",20007,195000,0,1,"Observatory Circle",446,NA,1964,62,437,424,"http://www.redfin.com/DC/Washington/2800-Wisconsin-Ave-NW-20007/unit-805/home/9974175","MRIS","DC9944434",38.9264399,-77.0735292,1.03236462573907
"121","PAST SALE",2017-08-30,"Condo/Co-op","1117 10th St NW #307","Washington","DC",20001,330000,0,1,"Old City #2",548,NA,2006,49,602,366,"http://www.redfin.com/DC/Washington/1117-10th-St-NW-20001/unit-307/home/11746610","MRIS","DC10013064",38.904518,-77.0256633,0.215050394978326
"122","PAST SALE",2017-07-26,"Townhouse","4016 Georgia Ave NW","Washington","DC",20011,1367000,0,7.5,"Columbia Heights",4586,2584,1925,84,298,NA,"http://www.redfin.com/DC/Washington/4016-Georgia-Ave-NW-20011/home/18433397","MRIS","DC9970628",38.9403624,-77.0254006,0.215774276106748
"123","PAST SALE",2017-08-25,"Townhouse","1713 S St NW #2","Washington","DC",20009,469000,1,1,"Dupont Circle",NA,NA,2017,54,NA,170,"http://www.redfin.com/DC/Washington/1713-S-St-NW-20009/unit-2/home/142044399","MRIS","DC9998825",38.9142823,-77.039886,0.351012940278564
"124","PAST SALE",2017-08-24,"Townhouse","300 Oklahoma Ave NE #202","Washington","DC",20002,282000,1,1,"Old City #1",520,NA,1930,55,542,230,"http://www.redfin.com/DC/Washington/300-Oklahoma-Ave-NE-20002/unit-202/home/11745385","MRIS","DC9920052",38.8953186,-76.9737168,0.474505812699402
"125","PAST SALE",2017-08-07,"Townhouse","2615 4th St NE #302","Washington","DC",20002,245874,1,1,"Brookland",646,NA,1940,72,381,298,"http://www.redfin.com/DC/Washington/2615-4th-St-NE-20002/unit-302/home/11748522","MRIS","DC9967504",38.9240088,-77.0002185,0.398199241088356
"126","PAST SALE",2017-08-18,"Townhouse","2013 Benning Rd NE","Washington","DC",20002,631000,1,1.5,"Old City #1",NA,1889,1927,61,NA,NA,"http://www.redfin.com/DC/Washington/2013-Benning-Rd-NE-20002/home/108560130","MRIS","DC9739307",38.8984262,-76.975028,0.681426545933454
"127","PAST SALE",2017-08-09,"Townhouse","1418 11th St NW #3","Washington","DC",20001,501000,1,1.5,"Logan Circle/shaw",820,NA,1900,70,611,163,"http://www.redfin.com/DC/Washington/1418-11th-St-NW-20001/unit-3/home/10192674","MRIS","DC9997793",38.9092486,-77.0273989,0.355190138212629
"128","PAST SALE",2017-08-14,"Single Family Residential","723 Varnum St NW","Washington","DC",20011,525000,1,1,"Petworth",1586,2850,1920,65,331,NA,"http://www.redfin.com/DC/Washington/723-Varnum-St-NW-20011/home/10051259","MRIS","DC10031440",38.9432163,-77.0227439,0.421476516833371
"129","PAST SALE",2017-08-14,"Townhouse","1401 Church St NW #126","Washington","DC",20005,760000,1,2,"Logan Circle",980,NA,2005,65,776,527,"http://www.redfin.com/DC/Washington/1401-Church-St-NW-20005/unit-126/home/10191967","MRIS","DC10004610",38.9105771,-77.03286,0.490315729197573
"130","PAST SALE",2017-08-18,"Townhouse","732 15th St SE #3","Washington","DC",20003,499000,1,1,"Old City #1",714,NA,1926,61,699,252,"http://www.redfin.com/DC/Washington/732-15th-St-SE-20003/unit-3/home/62523616","MRIS","DC9972248",38.8800454,-76.9834989,0.137263307439738
"131","PAST SALE",NA,"Townhouse","2119 N St NW #214","Washington","DC",20037,339900,1,1,"",431,228,1900,NA,789,NA,"http://www.redfin.com/DC/Washington/2119-N-St-NW-20037/unit-214/home/9051942","","",38.9074465,-77.0476565,0.289289046373942
"132","PAST SALE",2017-07-21,"Townhouse","3819 V St SE #3819","Washington","DC",20020,82000,1,1,"Hill Crest",750,NA,1940,89,109,334,"http://www.redfin.com/DC/Washington/3819-V-St-SE-20020/unit-3819/home/129397880","MRIS","DC9984131",38.8641528,-76.9518663,0.917133311034805
"133","PAST SALE",NA,"Townhouse","15 Hawthorne Ct NE","Washington","DC",20017,250500,1,1,"",602,886,1987,NA,416,NA,"http://www.redfin.com/DC/Washington/15-Hawthorne-Ct-NE-20017/home/10071001","","",38.9280336,-77.0084654,0.850041944748712
"134","PAST SALE",2017-10-03,"Townhouse","1104 Euclid St NW #2","Washington","DC",20009,379900,1,1,"Columbia Heights",822,NA,1910,15,462,150,"http://www.redfin.com/DC/Washington/1104-Euclid-St-NW-20009/unit-2/home/143308040","MRIS","DC10032989",38.9236093,-77.0273548,0.457940546912887
"135","PAST SALE",2017-08-23,"Townhouse","1715 15th St NW #39","Washington","DC",20009,519900,1,1,"Logan",770,NA,1929,56,675,342,"http://www.redfin.com/DC/Washington/1715-15th-St-NW-20009/unit-39/home/9869821","MRIS","DC9951683",38.913249,-77.0339606,0.372844148639711
"136","PAST SALE",2017-10-02,"Townhouse","1420 North Capitol St NW","Washington","DC",20002,990000,1,1,"Old City #2",3750,2000,1900,16,264,NA,"http://www.redfin.com/DC/Washington/1420-N-Capitol-St-NW-20002/home/112967144","MRIS","DC9880288",38.9092547,-77.0094065,0.35526124556507
"137","PAST SALE",2017-09-29,"Townhouse","2 Library Ct SE","Washington","DC",20003,566000,1,1,"Capitol Hill",728,521,1900,19,777,NA,"http://www.redfin.com/DC/Washington/2-Library-Ct-SE-20003/home/9894134","MRIS","DC10045541",38.888046,-77.001403,0.323882663458936
"138","PAST SALE",2017-08-15,"Townhouse","3924 W St NW #3","Washington","DC",20007,430000,1,1,"Glover Park",603,NA,1938,64,713,162,"http://www.redfin.com/DC/Washington/3924-W-St-NW-20007/unit-3/home/124402792","MRIS","DC9979082",38.9189577,-77.0780636,1.41438703822154
"139","PAST SALE",2017-08-28,"Townhouse","1728 U St NW #4","Washington","DC",20009,628000,1,1,"Old City #2",795,NA,1905,51,790,193,"http://www.redfin.com/DC/Washington/1728-U-St-NW-20009/unit-4/home/140524244","MRIS","DC9998531",38.916733,-77.039668,0.484285787416916
"140","PAST SALE",2017-08-18,"Townhouse","1830 Jefferson Pl NW #7","Washington","DC",20036,675000,1,2,"Central",894,NA,2006,61,755,487,"http://www.redfin.com/DC/Washington/1830-Jefferson-Pl-NW-20036/unit-7/home/12534354","MRIS","DC10015568",38.9062584,-77.0429401,0.327216845028663
"141","PAST SALE",2017-08-18,"Townhouse","5201-B Wisconsin Ave NW #303","Washington","DC",20015,395000,1,1,"Chevy Chase",700,NA,2010,61,564,367,"http://www.redfin.com/DC/Washington/5201-Wisconsin-Ave-20015/unit-303/home/28923803","MRIS","DC9910677",38.9572487,-77.0836307,0.272963951302868
"142","PAST SALE",NA,"Townhouse","2026 Fort Davis St SE Apt 202","Washington","DC",20020,65000,1,1,"",623,1197,1940,NA,104,NA,"http://www.redfin.com/DC/Washington/2026-Fort-Davis-St-SE-20020/unit-202/home/10154356","","",38.8637038,-76.9500015,0.919693653513324
"143","PAST SALE",NA,"Condo/Co-op","1688 Euclid St NW Apt A","Washington","DC",20009,370000,1,1,"",650,NA,1980,NA,569,NA,"http://www.redfin.com/DC/Washington/1688-Euclid-St-NW-20009/unit-A/home/10005958","","",38.9231624,-77.0387768,0.490183237267466
"144","PAST SALE",2017-09-26,"Townhouse","27 Quincy Pl NE #2","Washington","DC",20002,499000,1,1,"Eckington",825,NA,1905,22,605,260,"http://www.redfin.com/DC/Washington/27-Quincy-Pl-NE-20002/unit-2/home/143182304","MRIS","DC10027920",38.91166,-77.007811,0.386464776257561
"145","PAST SALE",2017-07-25,"Townhouse","2413 20th St NW #4","Washington","DC",20009,553000,1,1.5,"Kalorama Place",955,NA,1995,85,579,347,"http://www.redfin.com/DC/Washington/2413-20th-St-NW-20009/unit-4/home/122698963","MRIS","DC9977081",38.9214201,-77.0466898,0.476627021711992
"146","PAST SALE",2017-07-28,"Townhouse","2119 N St NW #5","Washington","DC",20037,339900,1,1,"Dupont Circle",500,NA,1900,82,680,180,"http://www.redfin.com/DC/Washington/2119-N-St-NW-20037/unit-5/home/81888889","MRIS","DC9956795",38.9074466,-77.0476565,0.28928310895991
"147","PAST SALE",NA,"Townhouse","87 Hawthorne Ct NE #87","Washington","DC",20017,230000,1,1,"",719,919,1982,NA,320,NA,"http://www.redfin.com/DC/Washington/87-Hawthorne-Ct-NE-20017/unit-87/home/10071153","","",38.9280084,-77.0083886,0.847231089172551
"148","PAST SALE",NA,"Townhouse","88 P St NW","Washington","DC",20001,995000,3,3.5,"",2988,1800,1900,NA,333,NA,"http://www.redfin.com/DC/Washington/88-P-St-NW-20001/home/113723510","","",38.9095028,-77.011826,0.483485486408357
"149","PAST SALE",2017-10-12,"Townhouse","1518 Swann St NW #1","Washington","DC",20009,425000,1,1,"Dupont",620,NA,1890,6,685,88,"http://www.redfin.com/DC/Washington/1518-Swann-St-NW-20009/unit-1/home/9868070","MRIS","DC10047916",38.9147524,-77.0354046,0.379283768326923
"150","PAST SALE",2017-10-16,"Townhouse","915 E St NW #507","Washington","DC",20004,399900,1,1,"Central",700,NA,2006,2,571,487,"http://www.redfin.com/DC/Washington/915-E-St-NW-20004/unit-507/home/21646993","MRIS","DC10057581",38.8964898,-77.0250247,0.199432131983924
"151","PAST SALE",2017-08-15,"Townhouse","1326 Vermont Ave NW #5","Washington","DC",20005,419000,1,1,"Logan",540,NA,1900,64,776,310,"http://www.redfin.com/DC/Washington/1326-Vermont-Ave-NW-20005/unit-5/home/9872587","MRIS","DC9971988",38.9083119,-77.030637,0.503998246912694
"152","PAST SALE",NA,"Multi-Family (2-4 Unit)","621 S Carolina Ave SE","Washington","DC",20003,862000,1,1.5,"",1152,1170,1900,NA,748,NA,"http://www.redfin.com/DC/Washington/621-S-Carolina-Ave-SE-20003/home/9900448","","",38.8831758,-76.9976146,0.122375037940763
"153","PAST SALE",2017-08-30,"Townhouse","2407 20th St NW #1098","Washington","DC",20009,540000,1,1.5,"Kalorama",955,NA,1998,49,565,347,"http://www.redfin.com/DC/Washington/2407-20th-St-NW-20009/unit-1098/home/10179049","MRIS","DC9982808",38.9209716,-77.0467044,0.497000749877143
"154","PAST SALE",2017-08-25,"Townhouse","1713 S St NW #1","Washington","DC",20009,452500,1,1,"Dupont Circle",NA,NA,2017,54,NA,187,"http://www.redfin.com/DC/Washington/1713-S-St-NW-20009/unit-1/home/142044388","MRIS","DC9998694",38.9142823,-77.0398859,0.351017077467721
"155","PAST SALE",2017-07-28,"Townhouse","1308 Bryant St NE #1","Washington","DC",20018,280000,1,1,"Brentwood",716,NA,1941,82,391,164,"http://www.redfin.com/DC/Washington/1308-Bryant-St-NE-20018/unit-1/home/21646435","MRIS","DC9970571",38.921352,-76.9883738,0.266588118521832
"156","PAST SALE",2017-07-25,"Townhouse","15 Hawthorne Ct NE #15","Washington","DC",20017,250500,1,1,"Brookland",602,NA,1987,85,416,273,"http://www.redfin.com/DC/Washington/15-Hawthorne-Ct-NE-20017/unit-15/home/115443470","MRIS","DC9968191",38.9280336,-77.0084654,0.850041944748712
"157","PAST SALE",2017-09-01,"Condo/Co-op","1000 New Jersey Ave SE #1105","Washington","DC",20003,333100,1,1,"Old City #1",650,NA,2006,47,512,1187,"http://www.redfin.com/DC/Washington/1000-New-Jersey-Ave-SE-20003/unit-1105/home/142138130","MRIS","DC10002451",38.8780119,-77.0042672,0.099553823177042
"158","PAST SALE",2017-07-28,"Condo/Co-op","777 7th St NW #915","Washington","DC",20001,395000,1,1,"Gallery Place",683,NA,2005,82,578,605,"http://www.redfin.com/DC/Washington/777-7th-St-NW-20001/unit-915/home/10193222","MRIS","DC9935872",38.899494,-77.0217858,0.0586383001329145
"159","PAST SALE",2017-08-25,"Condo/Co-op","800 4th St SW Unit N618","Washington","DC",20024,349000,1,1,"Rla (sw)",618,NA,1959,54,565,363,"http://www.redfin.com/DC/Washington/800-4th-St-SW-20024/unit-N618/home/12531815","MRIS","DC10003251",38.8802745,-77.0171251,0.24275547649679
"160","PAST SALE",2017-08-17,"Condo/Co-op","2010 Kalorama Rd NW #103","Washington","DC",20009,310000,1,1,"Dupont",483,NA,1923,62,642,232,"http://www.redfin.com/DC/Washington/2010-Kalorama-Rd-NW-20009/unit-103/home/21699308","MRIS","DC9935849",38.9187485,-77.0466558,0.541765205386201
"161","PAST SALE",2017-10-02,"Condo/Co-op","437 New York Ave NW #213","Washington","DC",20001,445000,1,1,"Old City #2",733,NA,2008,16,607,473,"http://www.redfin.com/DC/Washington/437-New-York-Ave-NW-20001/unit-213/home/21645113","MRIS","DC10033828",38.9050314,-77.0168353,0.277418706770774
